,open_time,open,high,low,close,asset_volume,num_trades,taker_quote_volume,symbol,pct_chg
1055607,2022-03-21 20:40:00,10.3777,10.3779,10.2439,10.2737,2292146.343447,3322.0,759862.128936,APEUSDT,-0.9735221259409954
1055608,2022-03-21 20:45:00,10.2701,10.3399,10.2532,10.2677,1607695.537875,2447.0,677972.153757,APEUSDT,-0.05840154958778321
1055609,2022-03-21 20:50:00,10.2696,10.32,10.2432,10.3176,729095.066653,1500.0,409008.928245,APEUSDT,0.4859900464563749
1055610,2022-03-21 20:55:00,10.3191,10.4368,10.3113,10.3713,1632637.033527,2673.0,1076130.260169,APEUSDT,0.5204698767155014
1055611,2022-03-21 21:00:00,10.3774,10.4031,10.32,10.3357,760138.412197,1402.0,325991.943309,APEUSDT,-0.34325494393181444
1055612,2022-03-21 21:05:00,10.3362,10.3703,10.2532,10.3659,1123594.803835,1726.0,636159.975054,APEUSDT,0.2921911433187985
1055613,2022-03-21 21:10:00,10.3697,10.3938,10.29,10.3252,551204.857562,1351.0,197028.958311,APEUSDT,-0.39263353881475727
1055614,2022-03-21 21:15:00,10.3256,10.3755,10.31,10.3711,756362.104139,1559.0,530298.507274,APEUSDT,0.44454344710029847
1055615,2022-03-21 21:20:00,10.3753,10.4,10.3346,10.3435,783185.633619,1604.0,309777.360173,APEUSDT,-0.2661241334091846
1055616,2022-03-21 21:25:00,10.3435,10.36,10.2454,10.2981,1301721.778144,1912.0,700465.754273,APEUSDT,-0.4389229951177187
1055617,2022-03-21 21:30:00,10.2981,10.306,10.0897,10.1899,4406318.893348,5437.0,1206075.151288,APEUSDT,-1.0506792515124208
1055618,2022-03-21 21:35:00,10.1937,10.1977,10.1104,10.15,1410400.274822,2370.0,575801.473926,APEUSDT,-0.39156419591948044
1055619,2022-03-21 21:40:00,10.1502,10.245,10.15,10.2089,1254416.312007,2136.0,562581.648742,APEUSDT,0.5802955665024534
1055620,2022-03-21 21:45:00,10.1977,10.2288,10.17,10.2055,1516405.130023,2174.0,667597.675315,APEUSDT,-0.033304273721945776
1055621,2022-03-21 21:50:00,10.2058,10.2166,10.001,10.0114,3560743.072753,3837.0,1112851.669415,APEUSDT,-1.9019156337269139
1055622,2022-03-21 21:55:00,10.0111,10.0719,9.9525,10.0442,3287331.171686,4254.0,1169989.393545,APEUSDT,0.327626505783396
1055623,2022-03-21 22:00:00,10.0452,10.0991,9.9715,10.0741,1847964.539291,2944.0,944144.901581,APEUSDT,0.29768423567830826
1055624,2022-03-21 22:05:00,10.0657,10.1073,9.9866,9.9985,1219264.265284,2155.0,508003.12919,APEUSDT,-0.750439245193113
1055625,2022-03-21 22:10:00,10.006,10.0922,10.0029,10.056,1089785.349193,1965.0,545714.721308,APEUSDT,0.5750862629394282
1055626,2022-03-21 22:15:00,10.0618,10.0916,9.96,10.0615,1344093.376106,2133.0,449207.154623,APEUSDT,0.05469371519493116
1055627,2022-03-21 22:20:00,10.0626,10.0869,10.0261,10.082,865962.253012,1549.0,410046.769389,APEUSDT,0.20374695621925287
1055628,2022-03-21 22:25:00,10.082,10.1624,10.0727,10.1138,1232744.290052,2529.0,687862.77289,APEUSDT,0.3154136084110082
1055629,2022-03-21 22:30:00,10.1155,10.199,10.0955,10.1575,876722.294738,1684.0,506192.558438,APEUSDT,0.43208289663629884
1055630,2022-03-21 22:35:00,10.1533,10.1808,10.05,10.0836,817903.672783,1637.0,451836.827191,APEUSDT,-0.7275412256953051
1055631,2022-03-21 22:40:00,10.0906,10.1089,10.052,10.0778,587674.018003,1155.0,248754.258159,APEUSDT,-0.05751913998969238
1055632,2022-03-21 22:45:00,10.0767,10.0831,9.99,10.0683,960063.33451,1878.0,454895.128254,APEUSDT,-0.09426660580681423
1055633,2022-03-21 22:50:00,10.0682,10.2,10.0327,10.1857,1933641.790785,2484.0,1378413.292136,APEUSDT,1.166035974295565
1055634,2022-03-21 22:55:00,10.1841,10.1947,10.1455,10.1554,750144.97916,1339.0,414950.488509,APEUSDT,-0.2974758730376892
1055635,2022-03-21 23:00:00,10.1588,10.2765,10.1558,10.2023,1270735.316259,2078.0,630443.069414,APEUSDT,0.46182326643950944
1055636,2022-03-21 23:05:00,10.2,10.235,10.1705,10.189,921321.684792,1461.0,502376.964033,APEUSDT,-0.13036276133812086
1055637,2022-03-21 23:10:00,10.1894,10.2669,10.1839,10.2529,1342916.34297,1745.0,702224.454676,APEUSDT,0.6271469231524218
1055638,2022-03-21 23:15:00,10.2555,10.2624,10.1839,10.1944,1309312.898859,1597.0,495868.905276,APEUSDT,-0.5705702776775401
1055639,2022-03-21 23:20:00,10.1991,10.2285,10.1545,10.2049,599650.458795,1200.0,215890.911001,APEUSDT,0.10299772424076092
1055640,2022-03-21 23:25:00,10.2094,10.2685,10.1914,10.2203,745495.357003,1443.0,452891.618219,APEUSDT,0.15090789718663622
1055641,2022-03-21 23:30:00,10.2239,10.2974,10.2086,10.2671,786380.996571,1535.0,414620.086868,APEUSDT,0.4579121943582898
1055642,2022-03-21 23:35:00,10.2726,10.3288,10.2532,10.2932,986960.645354,1694.0,477453.537958,APEUSDT,0.2542100495758426
1055643,2022-03-21 23:40:00,10.2955,10.3251,10.2,10.2034,2257977.999467,2405.0,860778.697473,APEUSDT,-0.872420627210202
1055644,2022-03-21 23:45:00,10.2053,10.2197,10.1626,10.2154,667787.070276,1348.0,337376.65113,APEUSDT,0.1176078562048044
1055645,2022-03-21 23:50:00,10.2114,10.2438,10.1821,10.2229,515274.698684,1100.0,264105.976096,APEUSDT,0.07341856412865777
1055646,2022-03-21 23:55:00,10.2208,10.2263,10.1722,10.2148,648391.553568,1246.0,309279.579322,APEUSDT,-0.07923387688424377
1055647,2022-03-22 00:00:00,10.2117,10.2634,10.1719,10.2376,501961.577442,1248.0,258693.028796,APEUSDT,0.2232055448956327
1055648,2022-03-22 00:05:00,10.2377,10.3277,10.2314,10.2801,1353154.197516,1497.0,606373.249809,APEUSDT,0.41513636008438937
1055649,2022-03-22 00:10:00,10.28,10.3035,10.25,10.2552,422603.204619,995.0,239776.816073,APEUSDT,-0.24221554265034806
1055650,2022-03-22 00:15:00,10.2536,10.2593,10.1587,10.1632,994914.68857,1467.0,301170.613806,APEUSDT,-0.8971058584913094
1055651,2022-03-22 00:20:00,10.1693,10.2,10.1622,10.2,571292.412507,971.0,346975.415323,APEUSDT,0.3620906801007573
1055652,2022-03-22 00:25:00,10.2,10.2424,10.1862,10.2389,693625.356262,1254.0,442806.973916,APEUSDT,0.3813725490195985
1055653,2022-03-22 00:30:00,10.2328,10.2508,10.0561,10.0798,1239671.61898,2121.0,428938.373136,APEUSDT,-1.5538778579730073
1055654,2022-03-22 00:35:00,10.0797,10.12,10.0023,10.12,1564233.601465,2445.0,903230.276364,APEUSDT,0.39881743685388216
1055655,2022-03-22 00:40:00,10.1102,10.15,10.0938,10.1229,761492.907224,1508.0,396494.677367,APEUSDT,0.02865612648221827
1055656,2022-03-22 00:45:00,10.1272,10.1295,10.073,10.1281,391601.545178,835.0,197630.1026,APEUSDT,0.05136867893587027
1055657,2022-03-22 00:50:00,10.1279,10.13,10.0673,10.0784,538357.055117,947.0,281113.596016,APEUSDT,-0.49071395424610253
1055658,2022-03-22 00:55:00,10.0822,10.1239,10.051,10.0657,496054.227049,921.0,139246.904771,APEUSDT,-0.12601206540721055
1055659,2022-03-22 01:00:00,10.0711,10.15,10.0264,10.1405,870450.894236,1588.0,480431.231203,APEUSDT,0.7431177166019154
1055660,2022-03-22 01:05:00,10.1391,10.245,10.1,10.1485,1590812.889448,2594.0,801091.578978,APEUSDT,0.07889157339382447
1055661,2022-03-22 01:10:00,10.1478,10.1542,10.1,10.1347,309407.010349,744.0,127421.207701,APEUSDT,-0.13598068680100717
1055662,2022-03-22 01:15:00,10.1308,10.1424,10.0076,10.04,726244.977839,1159.0,226133.584158,APEUSDT,-0.9344134508175062
1055663,2022-03-22 01:20:00,10.0428,10.0919,10.0357,10.0885,455284.196387,781.0,235247.267006,APEUSDT,0.4830677290836638
1055664,2022-03-22 01:25:00,10.0914,10.1816,10.0826,10.1103,627910.175666,1283.0,312170.275013,APEUSDT,0.21608762452298702
1055665,2022-03-22 01:30:00,10.1093,10.1469,10.1,10.1163,649375.720362,971.0,346274.720322,APEUSDT,0.05934542001722054
1055666,2022-03-22 01:35:00,10.1169,10.1209,10.0626,10.081,413264.173514,756.0,170006.144738,APEUSDT,-0.3489418067870731
1055667,2022-03-22 01:40:00,10.08,10.1142,10.0622,10.0899,335830.189333,638.0,135398.005598,APEUSDT,0.08828489237180381
1055668,2022-03-22 01:45:00,10.0899,10.1456,10.0414,10.1241,478156.833171,935.0,267892.469846,APEUSDT,0.33895281420033285
1055669,2022-03-22 01:50:00,10.1294,10.1563,10.0955,10.1356,438667.122567,936.0,236947.572743,APEUSDT,0.11359034383302546
1055670,2022-03-22 01:55:00,10.1356,10.141,10.05,10.0646,539130.240295,1045.0,276496.503844,APEUSDT,-0.7005012036781166
1055671,2022-03-22 02:00:00,10.0654,10.1096,10.06,10.0744,437213.462325,871.0,314100.144305,APEUSDT,0.09737098344693162
1055672,2022-03-22 02:05:00,10.0793,10.0895,9.7019,9.7722,4654197.8406,6430.0,1497020.712342,APEUSDT,-2.9996823632176706
1055673,2022-03-22 02:10:00,9.7711,9.8797,9.7546,9.8161,2978117.572416,4506.0,1580656.450516,APEUSDT,0.4492335400421599
1055674,2022-03-22 02:15:00,9.8165,9.859,9.78,9.8268,1216967.843333,1811.0,533877.643934,APEUSDT,0.10900459449272315
1055675,2022-03-22 02:20:00,9.829,9.9464,9.829,9.8886,1277064.967984,2032.0,760798.056756,APEUSDT,0.6288924166564902
1055676,2022-03-22 02:25:00,9.8886,9.9396,9.869,9.8875,747093.592923,1363.0,356431.767461,APEUSDT,-0.011123920474087612
1055677,2022-03-22 02:30:00,9.8809,10.0198,9.878,9.9716,1502930.867973,2145.0,890061.966389,APEUSDT,0.8505689001264249
1055678,2022-03-22 02:35:00,9.9722,10.1089,9.9419,9.9716,2024993.414901,2913.0,900805.524813,APEUSDT,0.0
1055679,2022-03-22 02:40:00,9.9721,9.9892,9.8666,9.8871,963316.092462,1777.0,503798.260288,APEUSDT,-0.847406634842951
1055680,2022-03-22 02:45:00,9.8806,9.9176,9.85,9.85,966830.848494,1575.0,440429.597385,APEUSDT,-0.3752364191724644
1055681,2022-03-22 02:50:00,9.85,9.8959,9.8356,9.8657,518515.809317,1055.0,257503.956699,APEUSDT,0.15939086294416427
1055682,2022-03-22 02:55:00,9.8643,9.8923,9.8,9.8036,989091.223141,1521.0,466861.578513,APEUSDT,-0.6294535613286523
1055683,2022-03-22 03:00:00,9.8052,9.9177,9.7421,9.9141,1578309.743861,2548.0,820086.206699,APEUSDT,1.1271369700926126
1055684,2022-03-22 03:05:00,9.9138,9.9367,9.8568,9.87,620371.705245,1066.0,238205.998388,APEUSDT,-0.44482101249735395
1055685,2022-03-22 03:10:00,9.8735,9.9269,9.8622,9.8798,765554.642959,1052.0,348627.997573,APEUSDT,0.09929078014183634
1055686,2022-03-22 03:15:00,9.8832,9.92,9.8474,9.8549,404567.714217,788.0,169750.86816,APEUSDT,-0.25202939330754015
1055687,2022-03-22 03:20:00,9.8548,9.8888,9.8474,9.8537,734644.73097,909.0,260159.261959,APEUSDT,-0.012176683680209521
1055688,2022-03-22 03:25:00,9.8468,9.931,9.822,9.9005,849045.90757,1149.0,420604.914689,APEUSDT,0.4749484965038464
1055689,2022-03-22 03:30:00,9.9119,9.9438,9.8551,9.9221,565833.044596,980.0,241157.891093,APEUSDT,0.21817079945458673
1055690,2022-03-22 03:35:00,9.9284,9.945,9.8642,9.9202,606808.716058,1088.0,333222.928734,APEUSDT,-0.019149172050281216
1055691,2022-03-22 03:40:00,9.9201,9.9222,9.8786,9.8905,279816.774495,685.0,135210.800752,APEUSDT,-0.29938912521925154
1055692,2022-03-22 03:45:00,9.888,9.9162,9.8372,9.8553,822914.193071,958.0,232826.652367,APEUSDT,-0.35589707294878536
1055693,2022-03-22 03:50:00,9.8536,9.8828,9.8,9.8077,608611.419431,1166.0,268643.766674,APEUSDT,-0.4829888486398093
1055694,2022-03-22 03:55:00,9.8089,9.8988,9.8067,9.8863,751822.334741,1118.0,365146.984601,APEUSDT,0.8014111361481335
1055695,2022-03-22 04:00:00,9.8834,9.9495,9.8615,9.9495,641824.062521,1282.0,397799.985564,APEUSDT,0.6392684826477035
1055696,2022-03-22 04:05:00,9.9387,9.9571,9.8673,9.9201,465753.239569,1143.0,295935.663471,APEUSDT,-0.2954922357907508
1055697,2022-03-22 04:10:00,9.9191,9.9384,9.8739,9.8828,458342.533901,1004.0,271520.890893,APEUSDT,-0.37600427415046545
1055698,2022-03-22 04:15:00,9.8825,9.8925,9.83,9.8695,452864.012479,916.0,251221.805657,APEUSDT,-0.13457724531508175
1055699,2022-03-22 04:20:00,9.8698,9.8953,9.7694,9.7735,506921.635775,1082.0,185387.396367,APEUSDT,-0.9726936521606944
1055700,2022-03-22 04:25:00,9.7703,9.8586,9.7618,9.8319,527113.58169,987.0,326296.089279,APEUSDT,0.597534148462664
1055701,2022-03-22 04:30:00,9.8284,9.8794,9.7976,9.8403,384382.852624,885.0,224533.081892,APEUSDT,0.08543618222316418
1055702,2022-03-22 04:35:00,9.8429,9.8633,9.8177,9.8614,225031.147736,685.0,107915.416788,APEUSDT,0.21442435698100226
1055703,2022-03-22 04:40:00,9.8649,9.8669,9.8268,9.8521,359933.872365,670.0,127279.022314,APEUSDT,-0.09430709635548373
1055704,2022-03-22 04:45:00,9.8514,9.936,9.8502,9.9174,686256.952037,1021.0,418804.45189,APEUSDT,0.6628028542138287
1055705,2022-03-22 04:50:00,9.919,9.946,9.8944,9.9001,686493.045058,1145.0,364582.622841,APEUSDT,-0.17444088168270255
1055706,2022-03-22 04:55:00,9.8959,9.9182,9.8537,9.9018,424159.482653,858.0,260406.092093,APEUSDT,0.017171543721783422
1055707,2022-03-22 05:00:00,9.9024,10.1,9.8903,10.0604,2035529.175264,2845.0,1157405.574065,APEUSDT,1.601728978569561
1055708,2022-03-22 05:05:00,10.0532,10.1101,10.0209,10.0982,2241351.426573,2853.0,1443594.411802,APEUSDT,0.3757305872529981
1055709,2022-03-22 05:10:00,10.0975,10.1026,10.0055,10.0238,862466.510773,1538.0,304913.30734,APEUSDT,-0.7367649680141031
1055710,2022-03-22 05:15:00,10.0233,10.1683,10.0201,10.1437,1296543.645085,2224.0,750760.267937,APEUSDT,1.196153155489954
1055711,2022-03-22 05:20:00,10.1436,10.211,10.0935,10.1702,2486463.698536,3216.0,1603949.336627,APEUSDT,0.2612458964677433
1055712,2022-03-22 05:25:00,10.1709,10.196,10.1079,10.1347,489614.671594,1048.0,256821.089301,APEUSDT,-0.349059015555242
1055713,2022-03-22 05:30:00,10.1395,10.2,10.0428,10.0913,1220681.334389,1899.0,448793.267412,APEUSDT,-0.4282317187484619
1055714,2022-03-22 05:35:00,10.0969,10.1529,10.0783,10.1529,416584.285767,992.0,197640.796489,APEUSDT,0.6104268032860016
1055715,2022-03-22 05:40:00,10.1511,10.1849,10.1222,10.1578,833579.774272,1150.0,508164.437122,APEUSDT,0.048262072905269626
1055716,2022-03-22 05:45:00,10.1497,10.1524,10.1006,10.1399,718677.179813,1154.0,336700.169623,APEUSDT,-0.17621926007599376
1055717,2022-03-22 05:50:00,10.14,10.2201,10.14,10.1818,1546754.058066,2152.0,904412.344935,APEUSDT,0.413219065276782
1055718,2022-03-22 05:55:00,10.1798,10.25,10.1741,10.1953,1280266.34677,1696.0,706521.258092,APEUSDT,0.13258952248127454
1055719,2022-03-22 06:00:00,10.1958,10.4439,10.1704,10.4419,4098137.721701,6070.0,2482992.025671,APEUSDT,2.4187615862211187
1055720,2022-03-22 06:05:00,10.4385,10.45,10.3569,10.4099,1842031.535069,2683.0,860199.969852,APEUSDT,-0.30645763702008555
1055721,2022-03-22 06:10:00,10.4093,10.4391,10.3772,10.4191,1570540.708577,2261.0,716619.148179,APEUSDT,0.08837740996552323
1055722,2022-03-22 06:15:00,10.4124,10.43,10.3501,10.3876,1280301.27696,1631.0,615065.606888,APEUSDT,-0.3023293758577905
1055723,2022-03-22 06:20:00,10.3855,10.4417,10.3804,10.4015,1142312.687947,1712.0,595943.029216,APEUSDT,0.13381339289151306
1055724,2022-03-22 06:25:00,10.4047,10.413,10.2858,10.3099,1420630.818898,2146.0,538744.790885,APEUSDT,-0.8806422150651305
1055725,2022-03-22 06:30:00,10.3123,10.3935,10.31,10.3509,803543.736438,1358.0,333089.410878,APEUSDT,0.3976760201359619
1055726,2022-03-22 06:35:00,10.3457,10.399,10.342,10.3754,674101.107544,962.0,312823.643728,APEUSDT,0.23669439372422385
1055727,2022-03-22 06:40:00,10.3787,10.5228,10.3621,10.5027,2510460.501546,3757.0,1548057.850421,APEUSDT,1.2269406480714062
1055728,2022-03-22 06:45:00,10.5025,10.5171,10.4196,10.4986,1523594.09602,2464.0,843013.112499,APEUSDT,-0.039037580812562034
1055729,2022-03-22 06:50:00,10.4999,10.5941,10.4921,10.5691,2582957.933039,3452.0,1642969.900166,APEUSDT,0.6715181071762055
1055730,2022-03-22 06:55:00,10.5602,10.6198,10.5467,10.6098,2000261.514484,2899.0,1042665.150479,APEUSDT,0.38508482273797995
1055731,2022-03-22 07:00:00,10.6095,10.65,10.5949,10.6338,2052780.771072,2594.0,1053368.619101,APEUSDT,0.22620596052707054
1055732,2022-03-22 07:05:00,10.6339,10.74,10.6224,10.726,3097205.591545,4324.0,1991646.314774,APEUSDT,0.8670465872971045
1055733,2022-03-22 07:10:00,10.7346,10.8364,10.622,10.6236,4760597.978132,7185.0,2500252.333706,APEUSDT,-0.9546895394368926
1055734,2022-03-22 07:15:00,10.6282,10.6756,10.5152,10.5377,3670286.533456,4372.0,1530775.052772,APEUSDT,-0.8085771301630351
1055735,2022-03-22 07:20:00,10.5476,10.5799,10.423,10.475,4000423.396998,4901.0,1436059.168413,APEUSDT,-0.5950065004697414
1055736,2022-03-22 07:25:00,10.4838,10.5347,10.4417,10.4861,1202987.679971,2101.0,639880.223685,APEUSDT,0.10596658711217177
1055737,2022-03-22 07:30:00,10.4862,10.6,10.4503,10.5279,1702669.005415,2794.0,905684.438363,APEUSDT,0.3986229389382201
1055738,2022-03-22 07:35:00,10.5345,10.5753,10.4808,10.5533,1015341.126252,1734.0,505722.814114,APEUSDT,0.24126368981467472
1055739,2022-03-22 07:40:00,10.549,10.5689,10.4672,10.4901,1059908.870265,1637.0,510353.91756,APEUSDT,-0.5988648100594185
1055740,2022-03-22 07:45:00,10.4836,10.4864,10.3777,10.4419,1508883.770033,2675.0,673337.555736,APEUSDT,-0.4594808438432407
1055741,2022-03-22 07:50:00,10.4457,10.4493,10.3892,10.4319,503477.324721,1093.0,229059.185074,APEUSDT,-0.09576801156877535
1055742,2022-03-22 07:55:00,10.431,10.5765,10.4149,10.5042,1223520.890718,2232.0,724924.66297,APEUSDT,0.6930664596094704
1055743,2022-03-22 08:00:00,10.5109,10.64,10.4575,10.537,2444277.891918,3378.0,1234121.568783,APEUSDT,0.31225604996096834
1055744,2022-03-22 08:05:00,10.5324,10.5549,10.4347,10.4557,1701631.985421,2341.0,638001.234056,APEUSDT,-0.7715668596374736
1055745,2022-03-22 08:10:00,10.454,10.4761,10.3201,10.3754,2965170.646786,3701.0,1338031.934443,APEUSDT,-0.7680021423720929
1055746,2022-03-22 08:15:00,10.3753,10.3775,10.3017,10.3104,1684565.397124,2565.0,780980.656638,APEUSDT,-0.6264818705784991
1055747,2022-03-22 08:20:00,10.3123,10.4087,10.3068,10.3939,1074430.309554,1596.0,551378.013097,APEUSDT,0.8098618870266971
1055748,2022-03-22 08:25:00,10.3911,10.438,10.3169,10.3338,1184569.204601,1614.0,666849.611571,APEUSDT,-0.5782237658626732
1055749,2022-03-22 08:30:00,10.3338,10.344,10.205,10.2828,2080409.707983,3210.0,841778.083842,APEUSDT,-0.4935260988213397
1055750,2022-03-22 08:35:00,10.2775,10.2996,10.2398,10.2832,992949.780468,1726.0,487881.480437,APEUSDT,0.0038899910530298953
1055751,2022-03-22 08:40:00,10.2864,10.3348,10.2601,10.3054,557415.502696,1328.0,295421.575521,APEUSDT,0.21588610549245768
1055752,2022-03-22 08:45:00,10.3001,10.339,10.2466,10.3284,940958.2908,1728.0,512711.270739,APEUSDT,0.22318396180642797
1055753,2022-03-22 08:50:00,10.3336,10.3336,10.2421,10.2421,948224.938497,1326.0,364413.479768,APEUSDT,-0.8355602029355924
1055754,2022-03-22 08:55:00,10.2419,10.3719,10.2402,10.3719,836952.96405,1377.0,474466.948935,APEUSDT,1.2673182257544768
1055755,2022-03-22 09:00:00,10.3655,10.42,10.3132,10.3919,1072794.709263,2029.0,594030.755801,APEUSDT,0.19282870062380386
1055756,2022-03-22 09:05:00,10.3967,10.5471,10.391,10.4995,3840993.733966,4531.0,2330209.078497,APEUSDT,1.0354218189166486
1055757,2022-03-22 09:10:00,10.4937,10.6699,10.4937,10.6187,2903949.614962,3822.0,1804342.661308,APEUSDT,1.1352921567693741
1055758,2022-03-22 09:15:00,10.618,10.7309,10.5372,10.6695,2900936.151493,4466.0,1701940.705174,APEUSDT,0.4784013108949159
1055759,2022-03-22 09:20:00,10.6704,10.6952,10.6025,10.6775,1543787.517131,2515.0,911141.653864,APEUSDT,0.07498008341535467
1055760,2022-03-22 09:25:00,10.6775,10.87,10.6775,10.8473,6112894.828427,7146.0,3650923.25863,APEUSDT,1.5902598922968858
1055761,2022-03-22 09:30:00,10.8511,10.9,10.7011,10.8085,3440856.591728,4634.0,1598696.238017,APEUSDT,-0.35769269772201184
1055762,2022-03-22 09:35:00,10.8086,10.9303,10.7736,10.8806,3600363.83788,3552.0,2180977.24904,APEUSDT,0.6670675856964348
1055763,2022-03-22 09:40:00,10.8843,10.92,10.8283,10.8602,2164925.389568,3096.0,1061739.097181,APEUSDT,-0.1874896604966536
1055764,2022-03-22 09:45:00,10.8623,10.99,10.86,10.9632,3972358.802505,4949.0,2490488.325581,APEUSDT,0.9484171562218036
1055765,2022-03-22 09:50:00,10.9686,11.0288,10.9108,10.9896,4740614.732853,6813.0,2784912.888242,APEUSDT,0.24080560420314256
1055766,2022-03-22 09:55:00,10.996,11.0109,10.7497,10.794,4241668.058455,5561.0,1680059.693242,APEUSDT,-1.7798645992574746
1055767,2022-03-22 10:00:00,10.7976,10.8702,10.7246,10.7904,2713713.195727,4084.0,1068784.62015,APEUSDT,-0.033351862145636346
1055768,2022-03-22 10:05:00,10.7963,10.7963,10.6601,10.7146,2266982.512215,3231.0,950921.999998,APEUSDT,-0.7024762752075864
1055769,2022-03-22 10:10:00,10.7147,10.7943,10.6853,10.6908,1303582.589016,1683.0,784640.65242,APEUSDT,-0.22212681761336617
1055770,2022-03-22 10:15:00,10.6904,10.7916,10.6579,10.7904,1536723.016556,1885.0,909329.027077,APEUSDT,0.9316421596138769
1055771,2022-03-22 10:20:00,10.7873,10.8563,10.6862,10.6955,2014165.344426,2584.0,736093.993515,APEUSDT,-0.8794854685646558
1055772,2022-03-22 10:25:00,10.6951,10.7439,10.658,10.7004,1378706.446233,1881.0,668101.689758,APEUSDT,0.0458136599504666
1055773,2022-03-22 10:30:00,10.7061,10.8,10.7018,10.7938,1569437.583048,2027.0,970305.494264,APEUSDT,0.872864565810616
1055774,2022-03-22 10:35:00,10.7992,10.99,10.7656,10.9603,2979134.355251,3017.0,2057296.859373,APEUSDT,1.5425522058959862
1055775,2022-03-22 10:40:00,10.961,11.248,10.94,11.2169,6622835.988492,8376.0,3752987.661743,APEUSDT,2.3411767926060367
1055776,2022-03-22 10:45:00,11.212,11.3566,11.1516,11.2532,6941166.466958,8782.0,3855719.487079,APEUSDT,0.3236188251655836
1055777,2022-03-22 10:50:00,11.2531,11.2999,11.0911,11.1275,3343907.646397,4694.0,1284507.643971,APEUSDT,-1.1170156044502888
1055778,2022-03-22 10:55:00,11.1237,11.2268,11.06,11.1051,1778042.317105,2912.0,832744.972809,APEUSDT,-0.20130307796000224
1055779,2022-03-22 11:00:00,11.1087,11.24,11.105,11.1964,2774610.880076,3711.0,1720075.513862,APEUSDT,0.8221447803261617
1055780,2022-03-22 11:05:00,11.1948,11.3753,11.151,11.3283,2444101.968716,4257.0,1280960.733506,APEUSDT,1.1780572326819394
1055781,2022-03-22 11:10:00,11.3257,11.4286,11.25,11.3708,3988147.859761,5545.0,2170984.434049,APEUSDT,0.3751666181156743
1055782,2022-03-22 11:15:00,11.3679,11.4,11.2587,11.3798,2720836.925972,3910.0,1318153.902553,APEUSDT,0.07915010377459453
1055783,2022-03-22 11:20:00,11.382,11.3878,11.2137,11.2595,2210686.911117,3313.0,997849.542342,APEUSDT,-1.0571363292852243
1055784,2022-03-22 11:25:00,11.2578,11.3669,11.2207,11.3615,2804970.047341,3681.0,1512724.176561,APEUSDT,0.9059016830232247
1055785,2022-03-22 11:30:00,11.3615,11.5,11.3182,11.4911,3853553.039768,5698.0,2393187.96777,APEUSDT,1.1406944505567118
1055786,2022-03-22 11:35:00,11.491,11.5936,11.4865,11.5748,3774166.821988,6832.0,2095735.128557,APEUSDT,0.728389797321416
1055787,2022-03-22 11:40:00,11.5765,11.6429,11.456,11.4957,5570115.615476,7127.0,1502992.350003,APEUSDT,-0.6833811383350041
1055788,2022-03-22 11:45:00,11.4959,11.4995,11.3435,11.3978,2414515.41354,3459.0,859171.022097,APEUSDT,-0.8516227806919074
1055789,2022-03-22 11:50:00,11.3978,11.4998,11.3749,11.4574,1395207.325732,2883.0,761901.184638,APEUSDT,0.5229079296004358
1055790,2022-03-22 11:55:00,11.4569,11.4925,11.2404,11.3063,2513788.580572,3523.0,1074887.797713,APEUSDT,-1.3187983312095253
1055791,2022-03-22 12:00:00,11.3088,11.3891,11.253,11.2622,1528149.468435,3024.0,680158.003021,APEUSDT,-0.39004802632160995
1055792,2022-03-22 12:05:00,11.2622,11.3,11.1908,11.2208,1990765.446446,3203.0,745811.367204,APEUSDT,-0.3676013567509018
1055793,2022-03-22 12:10:00,11.2239,11.2999,11.2122,11.2941,963287.395358,1959.0,462274.810269,APEUSDT,0.6532511050905354
1055794,2022-03-22 12:15:00,11.2954,11.2966,11.0463,11.1021,2871900.277744,3314.0,812374.206947,APEUSDT,-1.7000026562541515
1055795,2022-03-22 12:20:00,11.1138,11.1974,11.1,11.1574,2006253.358213,2916.0,1112325.856231,APEUSDT,0.49810396231344534
1055796,2022-03-22 12:25:00,11.1575,11.3098,11.15,11.297,1800236.337452,2934.0,1120116.44767,APEUSDT,1.2511875526556304
1055797,2022-03-22 12:30:00,11.2971,11.3414,11.22,11.2467,1296029.688314,2252.0,541867.429067,APEUSDT,-0.44525095158006733
1055798,2022-03-22 12:35:00,11.2443,11.4959,11.15,11.462,3079447.191217,3964.0,2068900.527626,APEUSDT,1.9143393173108425
1055799,2022-03-22 12:40:00,11.4567,11.4616,11.3251,11.3688,1776596.71715,2712.0,708789.689856,APEUSDT,-0.8131216192636459
1055800,2022-03-22 12:45:00,11.3683,11.425,11.3129,11.3174,1736912.611207,2441.0,772269.342795,APEUSDT,-0.4521145591443343
1055801,2022-03-22 12:50:00,11.3174,11.3417,11.1897,11.3225,2064638.844365,2563.0,857352.411442,APEUSDT,0.04506335377383319
1055802,2022-03-22 12:55:00,11.3202,11.337,11.268,11.3,1465594.36899,1758.0,710461.145891,APEUSDT,-0.19871936409803226
1055803,2022-03-22 13:00:00,11.2992,11.414,11.2435,11.3923,1236113.010363,2094.0,673333.015397,APEUSDT,0.8168141592920231
1055804,2022-03-22 13:05:00,11.3968,11.41,11.3424,11.3478,987273.602815,1745.0,437441.210709,APEUSDT,-0.390614713446813
