close_time,open,high,low,close,volume,asset_volume,num_trades,taker_base_volume,taker_quote_volume
2022-07-17 14:00:00,21366.18,21374.98,21332.96,21357.66,313.99948,6705877.252,12940,153.98497,3288615.449
2022-07-17 14:05:00,21356.25,21375.86,21344.58,21356.16,211.93702,4527163.836,10765,112.28618,2398603.384
2022-07-17 14:10:00,21358.6,21417.94,21350,21404.07,946.78336,20254375.43,16365,393.02909,8407785.284
2022-07-17 14:15:00,21403.1,21422.98,21385.6,21395,230.88767,4941619.61,11179,123.29852,2638982.642
2022-07-17 14:20:00,21396.5,21407.8,21372.21,21388.6,264.63462,5660423.914,11914,135.42907,2896899.719
2022-07-17 14:25:00,21387.65,21403.68,21364,21365.8,291.67979,6237131.845,11699,137.07454,2931139.449
2022-07-17 14:30:00,21365.8,21437.64,21363.98,21408.55,384.05227,8221263.863,16825,211.81208,4534290.812
2022-07-17 14:35:00,21408.55,21459.28,21394.79,21422.22,451.93028,9684987.955,15846,245.62615,5264253.067
2022-07-17 14:40:00,21422.22,21492,21377,21472.17,657.69594,14099460.79,19435,436.92074,9367259.595
2022-07-17 14:45:00,21472.17,21518.65,21446.25,21494.44,788.18709,16930621.28,22454,433.50034,9312804.094
2022-07-17 14:50:00,21492.22,21500.4,21440.19,21467.52,425.92356,9144434.408,15277,221.76191,4761674.576
2022-07-17 14:55:00,21466.15,21558.05,21463.69,21545.52,627.64878,13507003.25,19354,365.36729,7863136.897
2022-07-17 15:00:00,21543.26,21597.88,21537.38,21575.05,625.64241,13496881.49,20645,329.84842,7115797.548
2022-07-17 15:05:00,21576.82,21583,21540.06,21542.91,423.42787,9127199.478,13728,226.83604,4889579.792
2022-07-17 15:10:00,21542.93,21600,21520.72,21564.91,499.58872,10770200.98,19299,262.56625,5661164.477
2022-07-17 15:15:00,21564.91,21684.54,21532.25,21601.58,1139.32204,24630372.9,29180,672.60625,14539803.31
2022-07-17 15:20:00,21601.58,21637.4,21560,21575.72,392.66839,8481378.465,16529,197.02497,4255636.871
2022-07-17 15:25:00,21577.03,21585.35,21540.96,21545.98,376.4028,8117018.152,15271,176.7338,3811424.355
2022-07-17 15:30:00,21545.98,21556,21510.1,21530.72,408.23695,8791219.169,16185,205.90546,4434249.056
2022-07-17 15:35:00,21528.75,21576,21513.86,21547.63,363.7842,7838105.775,16390,187.95755,4050011.157
2022-07-17 15:40:00,21547.63,21593.31,21545.29,21550,364.54046,7862197.184,15033,199.90286,4311498.466
2022-07-17 15:45:00,21550,21553.32,21463.24,21486.47,681.51897,14651421.47,23333,366.66392,7882803.513
2022-07-17 15:50:00,21486.46,21544.74,21477.09,21529.75,387.12961,8327568.636,16561,235.90047,5074354.296
2022-07-17 15:55:00,21532.18,21533.58,21500.01,21507.15,279.5936,6014556.617,12484,136.01494,2926003.729
2022-07-17 16:00:00,21509.4,21512.26,21464.89,21467.61,366.87102,7885341.481,14491,179.88771,3866693.347
2022-07-17 16:05:00,21467.61,21494,21410.47,21426.13,1365.97188,29293807.64,26848,799.89536,17153644.15
2022-07-17 16:10:00,21426.12,21477.58,21423.25,21475.17,633.56745,13594135.95,24969,368.46231,7905910.108
2022-07-17 16:15:00,21475.18,21518.87,21445.66,21462.68,470.65449,10109012.86,19426,249.09552,5350251.09
2022-07-17 16:20:00,21463.64,21485.93,21425.9,21429.65,348.60652,7481758.352,14298,166.15839,3566393.295
2022-07-17 16:25:00,21429.65,21433.5,21382,21397.28,593.44234,12701427.84,21856,289.35729,6193218.222
2022-07-17 16:30:00,21399.91,21419.03,21387.3,21408.91,306.0443,6550757.365,15706,155.17235,3321493.043
2022-07-17 16:35:00,21408,21421.97,21380.82,21384.79,323.63873,6926398.072,14056,156.408,3347394.269
2022-07-17 16:40:00,21385.26,21414.32,21380.47,21388.16,294.9829,6310905.604,15777,159.75858,3418024.485
2022-07-17 16:45:00,21386.62,21421,21373.56,21413.78,441.30446,9443035.717,16749,237.40836,5080356.318
2022-07-17 16:50:00,21413.78,21449.7,21402.1,21432.7,516.74104,11070970.99,16973,294.11977,6301787.727
2022-07-17 16:55:00,21433.84,21441.16,21391.05,21396.6,428.55788,9177355.191,16382,230.98677,4946602.343
2022-07-17 17:00:00,21396.41,21476.46,21395.82,21456.52,447.52475,9594257.385,17005,240.98878,5166500.052
2022-07-17 17:05:00,21456.52,21485,21440,21471.01,430.19678,9233222.31,16497,207.89939,4462107.278
2022-07-17 17:10:00,21469.31,21549,21466.14,21531.11,604.08933,12988436.73,19949,346.52443,7450700.784
2022-07-17 17:15:00,21528.54,21540.75,21486.95,21499.83,435.14483,9361828.252,16436,212.44075,4570534.896
2022-07-17 17:20:00,21499.82,21506,21459.5,21476.15,454.91902,9771195.917,16326,234.11398,5028718.992
2022-07-17 17:25:00,21476.15,21479.73,21304,21314.07,935.41183,20007447.16,24185,359.93465,7698691.619
2022-07-17 17:30:00,21312.71,21336,21275.12,21301.02,835.86003,17810618.71,24812,421.64174,8985241.153
2022-07-17 17:35:00,21301.02,21368,21297.25,21337.61,669.65544,14292552.54,20608,373.05732,7962574.219
2022-07-17 17:40:00,21337.61,21362.94,21314.93,21347.9,337.64041,7205643.636,14488,153.76803,3281823.922
2022-07-17 17:45:00,21347.9,21351.8,21318.1,21330.85,276.9176,5907700.089,13183,137.76512,2939137.865
2022-07-17 17:50:00,21332.79,21400.76,21312.53,21388.96,416.19858,8888802.596,16647,226.16246,4830517.537
2022-07-17 17:55:00,21390.61,21393.23,21343.58,21357.89,323.32218,6907987.002,13319,143.76136,3071699.352
2022-07-17 18:00:00,21357.89,21373.82,21338.04,21367.06,283.77027,6060631.115,12647,136.86031,2923177.342
2022-07-17 18:05:00,21364.94,21387.17,21352.83,21376.98,334.3608,7145293.379,12826,168.22845,3595194.79
2022-07-17 18:10:00,21379.16,21379.25,21268.77,21291.04,801.02097,17074987.35,23579,356.72474,7603699.718
2022-07-17 18:15:00,21291.04,21319.94,21277.08,21286.73,407.93536,8689024.183,14557,196.24154,4180239.074
2022-07-17 18:20:00,21286.73,21293.26,21209.71,21263.84,1196.25307,25425034.42,30589,581.39494,12357460.3
2022-07-17 18:25:00,21263.84,21309.65,21216.6,21303.17,481.17093,10231578.6,17908,246.93417,5251419.287
2022-07-17 18:30:00,21303.17,21329.15,21286.53,21313.11,358.3992,7636713.554,13940,205.02841,4369242.764
2022-07-17 18:35:00,21311.12,21328.16,21293.11,21302.91,341.95717,7286518.423,14606,182.89004,3897164.213
2022-07-17 18:40:00,21300.57,21370,21292.17,21344.38,534.88905,11408658.81,17944,294.99536,6291780.874
2022-07-17 18:45:00,21344.38,21355.69,21331.81,21350.66,330.00052,7043704.992,12522,144.79196,3090482.265
2022-07-17 18:50:00,21351.74,21359.7,21338.32,21349.6,340.20238,7263247.356,11878,135.4814,2892636.209
2022-07-17 18:55:00,21349.6,21367.36,21344.4,21358.12,311.79577,6658675.019,11382,172.3702,3681181.078
2022-07-17 19:00:00,21359.59,21398.51,21340,21386.16,496.28197,10600188.86,15826,214.40575,4579922.522
2022-07-17 19:05:00,21383.69,21403.83,21366.27,21368.7,345.72131,7391954.773,14024,145.15514,3103827.924
2022-07-17 19:10:00,21368.7,21381.97,21361.68,21362.44,205.49276,4391373.853,9971,96.64773,2065467.615
2022-07-17 19:15:00,21364.96,21438,21355.21,21405.9,514.26262,11000994.21,18048,273.36996,5848369.281
2022-07-17 19:20:00,21405.9,21446.68,21385.56,21406.79,571.42098,12239228.4,18357,273.13819,5850852.269
2022-07-17 19:25:00,21406.79,21434.22,21400.99,21410.82,278.18147,5958157.312,13585,149.87646,3210188.753
2022-07-17 19:30:00,21410.82,21413.98,21385.17,21396.53,238.62936,5106574.123,12190,119.2528,2551996.196
2022-07-17 19:35:00,21398.54,21408.79,21308.49,21313.12,653.34049,13949478.85,19578,291.58548,6225904.977
2022-07-17 19:40:00,21312.37,21342.96,21292.2,21338.62,567.77271,12103659.39,16682,263.81867,5624136.662
2022-07-17 19:45:00,21338.62,21354.62,21324.83,21343.88,328.27134,7005725.983,11326,129.35793,2760820.717
2022-07-17 19:50:00,21343.88,21379.99,21340.75,21350.68,249.59755,5330394.332,11749,139.46037,2978291.861
2022-07-17 19:55:00,21349.01,21389.3,21316.08,21379.84,268.86646,5741435.348,13535,132.86345,2837435.802
2022-07-17 20:00:00,21378.94,21483.03,21364.45,21456.79,734.82476,15744773.61,21857,444.1614,9516983.165
2022-07-17 20:05:00,21459.35,21499.94,21430.11,21482.16,594.41612,12758541.74,20273,301.43775,6470090.637
2022-07-17 20:10:00,21483.25,21490.99,21422.87,21462.02,457.15112,9809176.788,15232,197.82281,4244990.822
2022-07-17 20:15:00,21462.02,21495,21460,21484.86,338.31983,7266031.268,13745,164.84007,3540301.132
2022-07-17 20:20:00,21484.86,21500,21446.03,21454.95,337.95145,7254945.787,13370,163.20048,3504000.593
2022-07-17 20:25:00,21454.95,21472.02,21413,21415.17,283.33434,6075893.736,13018,118.88265,2549357.364
2022-07-17 20:30:00,21417.09,21448.69,21413.88,21443.24,313.47184,6716811.257,13630,149.07711,3194526.545
2022-07-17 20:35:00,21443.24,21474.25,21437.27,21437.82,299.22925,6420451.839,13184,143.12926,3071155.092
2022-07-17 20:40:00,21437.82,21440.63,21381,21406.23,392.02431,8390375.153,16460,177.25659,3793818.636
2022-07-17 20:45:00,21404.6,21406.23,21378.08,21394.96,265.0479,5669512.211,12683,125.51125,2684845.329
2022-07-17 20:50:00,21394.96,21421.34,21384,21415.3,266.24852,5698491.503,13468,156.64132,3352626.323
2022-07-17 20:55:00,21415.3,21417.86,21363.61,21366.2,266.31833,5697728.084,13162,125.19643,2678893.775
2022-07-17 21:00:00,21364.82,21390,21340.73,21382.44,486.885,10402624.22,17767,232.76125,4973507.207
2022-07-17 21:05:00,21380.78,21388.51,21215.04,21234.98,1159.0743,24678767.05,28284,461.57915,9827078.825
2022-07-17 21:10:00,21234.97,21256.44,21160.97,21206.78,1297.64855,27518618.5,31035,558.11866,11837542.13
2022-07-17 21:15:00,21205.09,21244.23,21173.86,21224.46,546.90818,11600918.83,18559,248.45039,5270481.06
2022-07-17 21:20:00,21224.46,21229.3,21136.02,21158.05,1001.15029,21192816.79,25677,489.20749,10356974.25
2022-07-17 21:25:00,21157.8,21256.13,21144,21248.84,671.53285,14231179.28,21152,386.04135,8181377.585
2022-07-17 21:30:00,21248.84,21331.36,21233.29,21270.25,1130.6543,24057294.82,29634,514.75603,10953311.08
2022-07-17 21:35:00,21267.74,21301.87,21197.05,21198.72,663.83138,14105244.53,22640,299.34507,6361938.033
2022-07-17 21:40:00,21197.78,21246.57,21197.55,21225.65,369.75791,7848732.245,15518,178.84522,3796377.715
2022-07-17 21:45:00,21224.27,21242.93,21199.32,21228.98,299.31527,6351263.523,15526,152.23721,3230338.348
2022-07-17 21:50:00,21227.21,21248.99,21173,21197.31,433.07752,9182333.216,18305,221.43048,4695135.878
2022-07-17 21:55:00,21198.91,21216.33,21182.01,21190.79,276.11388,5853266.42,14198,145.88252,3092690.4
2022-07-17 22:00:00,21192.42,21209.72,21113.73,21117.48,714.55378,15118506.15,24540,334.98526,7088056.904
2022-07-17 22:05:00,21117.48,21179,21075.07,21162.66,755.46073,15968816,25574,400.21572,8461844.493
2022-07-17 22:10:00,21164.54,21197.98,21153.42,21190.57,395.63363,8377164.988,16438,216.50143,4584334.325
2022-07-17 22:15:00,21189.28,21197.31,21152.81,21169.11,327.71249,6939098.42,14231,163.50903,3462293.557
2022-07-17 22:20:00,21173.21,21232.5,21151.68,21230.51,430.61696,9129308.507,17223,250.60145,5312930.316
2022-07-17 22:25:00,21227.43,21232.67,21174.29,21183.87,268.97166,5702839.288,13285,130.58225,2768943.938
2022-07-17 22:30:00,21181.24,21193.28,21151.43,21182.12,259.91051,5503212.896,12638,138.57307,2934170.682
2022-07-17 22:35:00,21182.08,21237.43,21165.96,21218.02,371.3841,7875446.392,15120,185.98403,3944166.48
2022-07-17 22:40:00,21219.93,21222.41,21190.44,21198.51,226.28644,4798123.089,11821,111.9185,2373089.295
2022-07-17 22:45:00,21198.51,21227.97,21183.89,21214.37,365.49757,7749876.337,15372,186.94597,3964027.848
2022-07-17 22:50:00,21216.89,21254.14,21210,21230.95,299.43248,6357548.331,13090,166.93532,3544428.827
2022-07-17 22:55:00,21230.95,21259.36,21216.73,21254.81,295.49009,6274761.64,12581,149.37908,3172168.048
2022-07-17 23:00:00,21256.46,21260.94,21181.02,21203.82,435.63949,9247883.624,15495,191.046,4056243.457
2022-07-17 23:05:00,21205.22,21249,21171.01,21241.67,513.02102,10881786.06,18534,261.59283,5548988.286
2022-07-17 23:10:00,21240.32,21278,21230.01,21230.68,458.62094,9747415.709,15637,266.6099,5666726.222
2022-07-17 23:15:00,21232.75,21246,21222.8,21243.28,193.97773,4118902.907,11171,112.98825,2399240.805
2022-07-17 23:20:00,21243.28,21259.9,21222.93,21234.62,277.95771,5903877.385,11403,150.75237,3202244.761
2022-07-17 23:25:00,21232.32,21267.75,21217.2,21250.56,287.22205,6100229.294,13051,145.76995,3096142.352
2022-07-17 23:30:00,21252.23,21266.21,21236.56,21250.95,243.02446,5165051.237,11765,120.34727,2557807.37
2022-07-17 23:35:00,21250.95,21257.27,21170.6,21186.57,448.78348,9517864.126,16336,196.08982,4158452.94
2022-07-17 23:40:00,21186.57,21201.99,21144.24,21196.76,441.92743,9358579.645,15671,235.29508,4983122.904
2022-07-17 23:45:00,21196.76,21221.18,21178.07,21179.94,297.64211,6311666.059,12766,150.98002,3201690.648
2022-07-17 23:50:00,21179.94,21196,21123.4,21146.03,409.02725,8657049.106,15371,183.26455,3878923.808
2022-07-17 23:55:00,21148.1,21179.25,21136.27,21165.71,254.51884,5385918.187,12988,136.44393,2887436.479
2022-07-18 00:00:00,21165.71,21182.78,21150.01,21170.09,242.22961,5126657.317,12062,129.95216,2750422.481
2022-07-18 00:05:00,21170.09,21191.92,21120,21131.06,388.94424,8230063.655,15832,184.22275,3898319.451
2022-07-18 00:10:00,21133.92,21205.71,21128,21188.62,481.19305,10183599.27,16626,249.3354,5277219.857
2022-07-18 00:15:00,21188.62,21215.62,21160.63,21171.47,332.84198,7053689.121,14844,147.67008,3129967.717
2022-07-18 00:20:00,21170.17,21194.46,21037.35,21044.62,877.66532,18533395.24,26037,358.54357,7572839.367
2022-07-18 00:25:00,21044.62,21086.62,21002,21070.02,703.6114,14811767.79,23101,329.63531,6940040.633
2022-07-18 00:30:00,21072.45,21076.58,21034.8,21064.47,344.97462,7264155.559,15372,170.83341,3597188.227
2022-07-18 00:35:00,21064.47,21112.86,21057.16,21079.98,422.01853,8898207.798,14398,230.36111,4857444.78
2022-07-18 00:40:00,21079.98,21163.84,21077.19,21141.89,472.85041,9988756.968,17045,279.31745,5900953.492
2022-07-18 00:45:00,21141.89,21180,21138.02,21147.06,331.72445,7017340.403,14913,180.49603,3818588.853
2022-07-18 00:50:00,21144.77,21167.37,21110,21138.24,321.64092,6799161.825,14000,163.88181,3464190.893
2022-07-18 00:55:00,21139.81,21157.44,21121.36,21153.2,281.43166,5949472.387,13782,140.28385,2965808.254
2022-07-18 01:00:00,21150.53,21161,21136,21149.79,256.16477,5418042.474,13114,133.25358,2818440.062
2022-07-18 01:05:00,21148.36,21200,21135.47,21185.99,421.47846,8923285.684,16926,230.80944,4886640.765
2022-07-18 01:10:00,21184.34,21208,21182.82,21184.38,339.03834,7186211.331,14018,173.1179,3669388.038
2022-07-18 01:15:00,21187.07,21243,21183.26,21227.43,394.95536,8378654.402,15469,239.84114,5088272.23
2022-07-18 01:20:00,21227.43,21355,21218.21,21302.43,1427.29642,30386568.44,34573,800.71371,17047704.63
2022-07-18 01:25:00,21304.68,21344.3,21262.2,21308.71,753.94387,16059571.07,24003,359.57946,7659816.81
2022-07-18 01:30:00,21308.71,21315,21251.77,21267.15,475.00457,10111275.09,16685,248.83641,5297068.796
2022-07-18 01:35:00,21267.15,21294.63,21201.54,21225.57,564.23725,11989681.75,18223,287.15159,6102282.503
2022-07-18 01:40:00,21225.57,21245,21155.01,21171.21,595.68506,12630105.61,18458,254.62547,5399342.258
2022-07-18 01:45:00,21168.81,21200,21163.03,21195.59,367.67721,7788482.446,13972,191.80727,4063068.06
2022-07-18 01:50:00,21195.59,21201,21119.93,21125.53,447.72434,9473168.271,15494,191.72967,4056619.182
2022-07-18 01:55:00,21125.53,21148.77,21060,21065.11,778.70412,16434361.3,22703,371.19295,7834810.419
2022-07-18 02:00:00,21065.11,21097.77,20824,20921.42,1765.60456,36973414.79,44145,777.90252,16289884.37
2022-07-18 02:05:00,20921.43,21019.57,20853.47,20940.8,1126.72931,23601765.73,31325,581.46254,12182316.94
2022-07-18 02:10:00,20940.88,20978.85,20896.4,20918.02,600.79952,12577583.08,19737,298.5591,6250378.789
2022-07-18 02:15:00,20917.21,20968.16,20916.64,20944.55,320.00113,6702958.736,12629,160.35678,3358917.854
2022-07-18 02:20:00,20944.55,20998.99,20940,20985.03,445.84531,9351238.799,14143,224.26266,4703807.783
2022-07-18 02:25:00,20985.03,21034.99,20976.59,21008.7,468.7434,9847016.069,15336,211.15426,4435740.855
2022-07-18 02:30:00,21009.02,21015,20954.01,20987.45,373.02584,7827795.368,13017,213.45214,4479269.188
2022-07-18 02:35:00,20985.54,21012.03,20967.45,21005.85,215.22074,4517505.226,10096,112.89886,2369800.64
2022-07-18 02:40:00,21003.93,21024.31,20992.63,21018.62,254.03816,5336714.902,11538,131.2636,2757578.046
2022-07-18 02:45:00,21018.62,21064.53,20996.79,21047.12,375.42462,7895073.656,12325,189.49652,3985366.665
2022-07-18 02:50:00,21049.12,21058,21006.4,21009.94,228.98165,4814895.874,10441,107.51985,2260825.387
2022-07-18 02:55:00,21010.69,21015.39,20959.45,20968.91,353.90377,7427527.103,11921,165.53253,3474424.596
2022-07-18 03:00:00,20970.92,20996,20957.99,20973.9,271.73142,5700127.476,10130,138.49216,2905268.481
2022-07-18 03:05:00,20976.03,21024.43,20966.25,21013.54,226.37697,4752906.966,9594,122.95165,2581606.131
2022-07-18 03:10:00,21016.04,21047.49,20985.86,20985.93,306.65842,6447403.634,11544,161.309,3391761.931
2022-07-18 03:15:00,20985.93,21012.25,20933.71,20934.4,353.50077,7413239.721,12469,148.67265,3118041.789
2022-07-18 03:20:00,20934.4,20993.88,20933.57,20977.91,225.28013,4723275.194,9825,124.4989,2610319.582
2022-07-18 03:25:00,20974.23,21019.39,20974.23,20993.46,211.34607,4438066.381,9766,121.05944,2542105.116
2022-07-18 03:30:00,20993.46,21042,20990.66,21018.8,278.45868,5852593.259,10213,161.04424,3384721.25
2022-07-18 03:35:00,21018.8,21075.97,21014.25,21056.17,309.07655,6505240.25,12169,184.81461,3889955.262
2022-07-18 03:40:00,21053.27,21062.89,21018.18,21030.51,334.37641,7036600.786,11143,194.4433,4091995.44
2022-07-18 03:45:00,21030.51,21079.62,21018.74,21056.32,310.23563,6531226.461,11517,185.43804,3903981.297
2022-07-18 03:50:00,21060.31,21082.11,21051.64,21055.87,235.70212,4965356.233,10420,129.6571,2731460.245
2022-07-18 03:55:00,21053.62,21061.06,21017.77,21041.59,201.2448,4233625.828,9684,104.45272,2197475.692
2022-07-18 04:00:00,21044.68,21054.99,21024.73,21026.85,154.83857,3257755.815,8134,83.18304,1750166.103
2022-07-18 04:05:00,21029.12,21046,20990.01,21013.81,311.1724,6540122.103,11770,149.5341,3142935.513
2022-07-18 04:10:00,21013.81,21017.49,20977.14,20991.99,202.99959,4261737.897,9743,105.1474,2207505.238
2022-07-18 04:15:00,20993.05,21005.27,20975.78,20984.93,211.6998,4444229.909,9310,90.69046,1903981.682
2022-07-18 04:20:00,20984.93,20996.49,20956.2,20976.38,260.99806,5474787.493,10194,137.02585,2874323.546
2022-07-18 04:25:00,20976.91,20991.96,20956,20986.38,266.70725,5593486.259,10822,133.93085,2808870.847
2022-07-18 04:30:00,20988.56,20999.98,20981.43,20986.77,151.94311,3189348.141,8850,81.83382,1717777.54
2022-07-18 04:35:00,20986.77,20992.6,20960.3,20971.27,169.13764,3548245.158,7919,92.62301,1943145.11
2022-07-18 04:40:00,20969.9,20971.96,20934.71,20958.57,235.9519,4943449.716,9962,133.32504,2793337.055
2022-07-18 04:45:00,20956.27,20963.37,20910.23,20925.99,356.32395,7460324.15,11209,159.87788,3347282.174
2022-07-18 04:50:00,20927.67,20949.49,20914.76,20940.96,243.7038,5101180.372,9992,154.21953,3228106.408
2022-07-18 04:55:00,20940.96,20972.93,20934.17,20951.98,207.77912,4353324.746,9452,107.0574,2243066.81
2022-07-18 05:00:00,20951.98,20957.1,20921.54,20935.47,151.43487,3171553.447,7517,82.15362,1720604.667
2022-07-18 05:05:00,20935.47,20967.74,20883.01,20961.09,454.12727,9499099.306,15310,226.69875,4742058.384
2022-07-18 05:10:00,20961.09,21004.18,20947.01,20985.14,308.42851,6467842.431,12178,171.36,3593429.978
2022-07-18 05:15:00,20985.14,20994.07,20965.1,20969.79,239.31152,5021078.411,9109,154.95304,3251205.545
2022-07-18 05:20:00,20968.6,21046.44,20937.23,20988.39,780.59157,16389349.92,14563,422.25308,8865227.825
2022-07-18 05:25:00,20985.94,21028.03,20982.63,21016.28,367.20785,7711697.075,10603,252.54059,5303827.945
2022-07-18 05:30:00,21019.03,21035.81,21002.19,21022.75,244.98597,5148980.48,8470,124.6563,2619958.477
2022-07-18 05:35:00,21022.79,21055,21022.79,21036.91,163.48208,3439866.894,7701,87.62858,1843815.341
2022-07-18 05:40:00,21036.86,21054.21,20992,20997.19,177.92175,3739160.446,8877,93.06521,1955904.454
2022-07-18 05:45:00,20997.19,21022.18,20973.61,20994.05,190.17626,3994123.943,9545,90.33985,1897492.469
2022-07-18 05:50:00,20994.05,21013.24,20976.69,20976.7,220.89904,4638719.84,9665,101.66946,2135322.064
2022-07-18 05:55:00,20979.22,21019.26,20965.26,21010.89,304.21736,6385428.133,11475,158.45859,3325998.893
2022-07-18 06:00:00,21012.41,21038.95,21000.41,21018.99,247.42295,5199819.613,10786,123.30522,2591332.887
2022-07-18 06:05:00,21018.99,21080,21006.19,21017.62,487.95599,10267878.37,18219,249.30691,5246307.322
2022-07-18 06:10:00,21015.5,21024.3,20983.46,21013.05,288.59818,6061720.643,11512,151.17035,3175268.028
2022-07-18 06:15:00,21011.3,21015.46,20984.66,21010.63,183.37643,3851340.583,8824,92.05557,1933389.402
2022-07-18 06:20:00,21010.63,21016,20921.88,20960.87,393.04227,8240124.364,14535,189.97274,3982844.961
2022-07-18 06:25:00,20960.87,21000.91,20953.34,20982.04,326.53788,6848841.085,12150,181.16417,3799874.294
2022-07-18 06:30:00,20982.04,20986.84,20966.59,20978.43,222.90815,4675790.178,10490,109.87071,2304756.324
2022-07-18 06:35:00,20980.26,21035.85,20968.58,21016.85,402.68489,8457010.575,14147,210.99948,4431549.192
2022-07-18 06:40:00,21016.85,21043.15,21013.27,21023.92,246.54245,5184268.385,11139,140.30293,2950456.731
2022-07-18 06:45:00,21023.92,21031.79,21003.03,21015.75,229.70036,4828192.522,10294,119.73953,2516940.406
2022-07-18 06:50:00,21015.75,21019.87,20987.49,20995.21,202.35708,4249644.773,10148,100.31429,2106702.15
2022-07-18 06:55:00,20995.21,21011.05,20976.57,20999.19,286.76245,6020384.253,12139,159.53376,3349408.711
2022-07-18 07:00:00,20999.19,21009.79,20986.47,21002.15,170.14533,3572622.906,9225,90.32074,1896534.277
2022-07-18 07:05:00,21002.15,21008,20956.39,20961.06,260.68585,5468816.568,12529,117.89019,2473245.016
2022-07-18 07:10:00,20961.06,20990.26,20954.1,20969.36,207.4208,4349948.357,11532,118.06529,2475971.76
2022-07-18 07:15:00,20968.19,20987.71,20940.01,20949.54,244.77362,5131311.813,11782,123.09311,2580512.379
2022-07-18 07:20:00,20949.54,20971.82,20936.23,20949.26,290.43933,6085260.335,11766,135.04477,2829556.304
2022-07-18 07:25:00,20949.26,20951.91,20893,20922.03,381.13725,7972557.701,15604,172.55124,3609634.027
2022-07-18 07:30:00,20922.03,20927.34,20827.22,20850.18,521.6502,10880854.55,17442,231.04966,4819333.659
2022-07-18 07:35:00,20847.49,20876.61,20827.77,20831.51,314.39637,6554775.492,12525,170.74375,3559961.699
2022-07-18 07:40:00,20834.8,20834.8,20750.01,20807.04,788.47369,16387130.1,21771,365.72633,7600515.707
2022-07-18 07:45:00,20807.04,20827.34,20788.43,20818.89,273.31797,5688620.065,11065,133.95687,2788226.004
2022-07-18 07:50:00,20817.98,20849.99,20805.01,20828.29,246.84516,5142557.171,10543,140.31582,2923324.326
2022-07-18 07:55:00,20826.12,20856.68,20753.5,20771.03,487.12971,10134889.09,14614,212.60682,4424202.492
2022-07-18 08:00:00,20768.65,20802.82,20757.83,20798.16,281.05425,5840224.525,11059,147.22783,3059450.111
2022-07-18 08:05:00,20799.58,20836.81,20762.45,20826.81,804.9696,16743016.83,19574,401.33042,8348007.45
2022-07-18 08:10:00,20828.05,20896.63,20814.68,20861.91,603.7645,12592450.54,19707,323.47826,6746449.664
2022-07-18 08:15:00,20863.67,20904.8,20852.03,20884.75,515.86341,10772154.96,17298,263.04392,5493251.188
2022-07-18 08:20:00,20886.33,20888.39,20859.38,20874.18,382.16148,7977106.442,14473,193.69318,4043213.867
2022-07-18 08:25:00,20872.18,20908.48,20844.7,20898.59,468.53729,9782758.176,17466,231.02644,4823877.724
2022-07-18 08:30:00,20897.42,20923.34,20873,20882.73,419.99212,8775469.843,14512,214.43088,4480480.371
2022-07-18 08:35:00,20880.22,20924.31,20868.91,20908.82,381.7758,7976370.142,14019,202.29678,4227019.064
2022-07-18 08:40:00,20908.82,20911.51,20823.83,20845.35,497.54029,10381516.37,16372,241.26193,5034103.726
2022-07-18 08:45:00,20843.68,20854.4,20814.43,20830.73,347.82063,7246332.705,13130,180.93436,3769649.626
2022-07-18 08:50:00,20830.73,20835.43,20793.92,20799.72,402.05657,8367321.141,12268,185.77167,3866185.222
2022-07-18 08:55:00,20799.72,20827.25,20781.54,20815.19,333.86459,6946638.618,13358,164.56072,3424028.8
2022-07-18 09:00:00,20815.19,20836.04,20802.51,20822.85,369.5057,7692106.474,13703,192.19402,4001058.127
2022-07-18 09:05:00,20822.85,20892.18,20814.8,20865.56,398.53153,8312216.151,15657,225.00193,4692927.192
2022-07-18 09:10:00,20867.48,20888.77,20854.25,20880.99,268.16411,5596493.321,10987,151.16523,3154931.243
2022-07-18 09:15:00,20881.46,20926.99,20868,20919.21,562.41556,11755640.84,18671,297.81481,6225290.484
2022-07-18 09:20:00,20917.47,20953.92,20902.12,20937.58,578.11817,12099515.19,19264,300.42533,6287787.011
2022-07-18 09:25:00,20937.59,20946.08,20915.88,20942.56,369.69191,7737118.425,14922,195.69273,4095745.284
2022-07-18 09:30:00,20940.84,20956.19,20926.9,20937.96,438.82562,9190304.871,13693,221.53129,4639393.943
2022-07-18 09:35:00,20937.96,20990,20921.4,20982.61,616.58272,12918780.28,16973,320.79692,6721628.56
2022-07-18 09:40:00,20982.61,20990,20943.09,20946.78,349.90743,7334709.967,13473,175.71209,3683402.196
2022-07-18 09:45:00,20946.78,20991.01,20945.32,20961.67,349.03994,7318024.059,14247,181.66802,3808927.945
2022-07-18 09:50:00,20959.56,20979.93,20958.86,20965.82,256.12276,5370597.029,11417,132.5988,2780471.883
2022-07-18 09:55:00,20964.34,20995.57,20964.17,20974.73,330.32966,6929630.871,11712,156.00135,3272548.032
2022-07-18 10:00:00,20972.35,21013.35,20965.02,20977.91,428.17926,8984370.346,13547,224.91114,4719529.806
2022-07-18 10:05:00,20978.87,21015,20970,20990.27,457.4364,9604646.954,15614,226.13939,4748301.64
2022-07-18 10:10:00,20992.72,20995.23,20960,20990.36,327.77624,6875663.747,14016,170.83958,3583751.858
